fecha_proceso,nro_socio,v_ah_cuenta,fecha_aper,fecha_ultmov,oficina_cta,estado_actual,prod_bancario,saldo_disponible,monto_bloq,ult_tasa_int,tiene_bloqueos,bloqueo_encaje,v24h,val_de_creditos,val_de_debitos,fecha_ult_capi,tipo_cuenta,cooplinea,tarjetas,credito,fecha_actualizacion,v12h,v48h,v72h_difer,int_hoy,int_acumulado,saldo_int_decim
2026-05-18,2000451,4000451,2019-08-04,2026-05-02,41,A,10,14668.04,263.02,0.60,1,26.30,1307.14,1659.56,220.65,2026-05-18,AHORROS,0,0,1,2025-04-25,733.27,813.58,768.20,1.52,81.85,46.36
2026-05-18,2000452,4000452,2018-10-11,2026-03-07,48,A,10,16124.39,1741.49,1.50,1,174.15,1151.85,1681.58,216.58,2026-05-18,AHORROS,0,0,1,2025-10-15,148.91,524.03,254.98,1.10,50.94,22.49
2026-05-18,2000453,4000453,2018-08-11,2026-03-15,60,A,10,6063.80,766.25,0.60,1,76.62,1148.43,1780.69,2340.53,2026-05-18,AHORROS,0,0,1,2025-06-01,550.80,568.00,151.89,1.10,114.75,24.97
2026-05-18,2000454,4000454,2024-12-29,2026-03-22,20,A,20,13240.69,1837.09,2.00,1,183.71,790.45,3294.50,1152.37,2026-05-18,EL CENTAVITO,1,1,1,2025-01-19,6.50,1023.15,484.24,0.00,32.08,7.04
2026-05-18,2000455,4000455,2023-07-02,2026-03-17,60,A,1,4033.82,777.62,0.60,1,77.76,623.99,1435.32,1898.09,2026-05-18,AHORROS,1,1,1,2025-02-08,81.76,1769.13,473.55,0.30,46.67,6.34
2026-05-18,2000456,4000456,2020-04-19,2026-03-15,69,A,20,16302.00,830.49,1.00,1,83.05,715.36,67.67,2020.34,2026-05-18,AHORROS,1,1,1,2025-10-03,642.22,1520.31,645.73,1.67,303.85,65.88
2026-05-18,2000457,4000457,2025-05-25,2026-05-14,60,A,1,7582.78,363.10,0.60,1,36.31,1573.70,3180.49,756.19,2026-05-18,CUENTA BASICA,1,0,1,2026-04-05,618.69,1801.42,253.81,0.14,25.39,11.42
2026-05-18,2000458,4000458,2023-03-04,2026-03-09,20,A,20,8894.88,617.52,1.50,1,61.75,481.88,2136.29,1047.32,2026-05-18,EL CENTAVITO,1,0,1,2026-04-04,326.39,142.76,699.52,0.58,21.78,21.90
2026-05-18,2000459,4000459,2024-07-13,2026-04-16,41,A,20,15168.25,2486.20,1.50,1,248.62,751.38,3608.54,3263.22,2026-05-18,CUENTA BASICA,1,1,1,2026-04-21,219.16,589.54,428.24,2.12,303.32,34.49
2026-05-18,2000460,4000460,2026-03-08,2026-03-15,5,A,1,17530.89,3033.45,1.50,1,303.34,315.96,1783.73,3647.44,2026-05-18,EL CENTAVITO,1,0,1,2026-03-11,894.01,2325.68,339.53,3.25,342.22,85.44
2026-05-18,2000461,4000461,2018-03-25,2026-04-19,5,A,1,9463.56,1630.33,2.00,1,163.03,246.60,2108.28,244.85,2026-05-18,AHORROS,1,1,1,2026-03-20,592.74,1233.78,886.06,1.03,42.27,10.72
2026-05-18,2000462,4000462,2020-05-27,2026-05-13,5,A,1,10173.53,346.58,1.00,1,34.66,298.81,1710.81,2840.29,2026-05-18,AHORROS,1,0,1,2025-04-09,108.53,1039.77,1057.62,0.63,114.26,40.35
2026-05-18,2000463,4000463,2021-08-18,2026-03-07,20,A,20,424.50,74.54,1.00,1,7.45,955.90,3758.31,3583.76,2026-05-18,CUENTA BASICA,0,1,1,2026-04-18,165.73,1879.14,308.96,0.04,6.84,1.86
2026-05-18,2000464,4000464,2019-08-20,2026-04-24,60,A,1,10872.80,871.04,0.60,1,87.10,1499.61,2534.77,2358.33,2026-05-18,CUENTA BASICA,0,1,1,2025-02-05,560.92,229.30,744.47,0.19,101.26,6.55
2026-05-18,2000465,4000465,2018-08-11,2026-04-06,69,I,1,15980.09,1280.70,1.00,1,128.07,654.32,1282.61,1253.81,2026-05-18,CUENTA BASICA,0,1,1,2025-06-10,722.46,1933.16,1011.46,2.93,215.24,37.52
2026-05-18,2000466,4000466,2021-04-18,2026-03-06,20,A,1,7115.82,136.66,1.50,1,13.67,1290.57,89.32,3612.79,2026-05-18,EL CENTAVITO,0,0,1,2025-01-18,756.53,76.49,71.87,1.08,19.87,6.24
2026-05-18,2000467,4000467,2024-06-17,2026-04-06,60,A,1,9132.18,666.65,1.50,1,66.67,1471.33,658.17,1861.25,2026-05-18,CUENTA BASICA,1,1,1,2025-06-13,112.67,1259.68,45.39,1.69,74.28,6.91
2026-05-18,2000468,4000468,2023-08-01,2026-05-04,20,A,10,16547.05,1824.94,1.00,1,182.49,270.21,1405.01,1875.67,2026-05-18,EL CENTAVITO,1,0,1,2025-12-03,709.29,1855.83,948.91,1.03,195.98,52.44
2026-05-18,2000469,4000469,2022-06-16,2026-05-16,5,A,20,890.78,160.38,2.00,1,16.04,1546.73,2792.16,2922.17,2026-05-18,AHORROS,1,1,1,2026-03-22,147.22,2071.03,1100.49,0.06,6.85,0.49
2026-05-18,2000470,4000470,2025-07-26,2026-04-11,41,A,1,2796.59,184.64,1.50,1,18.46,1030.14,3623.67,1816.89,2026-05-18,CUENTA BASICA,0,1,1,2025-10-06,414.81,1244.00,688.33,0.37,18.01,5.66
2026-05-18,2000471,4000471,2023-08-12,2026-04-04,69,A,1,7964.80,1085.34,2.00,1,108.53,1431.27,1592.01,236.67,2026-05-18,EL CENTAVITO,1,0,1,2025-09-15,178.94,136.16,20.35,0.91,132.05,20.68
2026-05-18,2000472,4000472,2024-03-20,2026-04-02,5,A,20,841.04,106.68,2.00,1,10.67,411.61,1924.97,1981.87,2026-05-18,EL CENTAVITO,0,0,1,2025-02-19,685.82,516.65,712.67,0.13,4.60,0.54
2026-05-18,2000473,4000473,2020-11-21,2026-03-10,48,A,20,3344.15,146.50,1.50,1,14.65,1234.24,1192.28,955.30,2026-05-18,EL CENTAVITO,0,0,1,2025-08-18,259.35,612.89,1.78,0.34,60.10,4.48
2026-05-18,2000474,4000474,2018-10-08,2026-05-13,60,A,20,6580.92,734.86,2.00,1,73.49,1528.74,2229.60,2363.24,2026-05-18,EL CENTAVITO,0,1,1,2026-03-09,9.90,1416.59,673.77,1.16,6.41,19.39
2026-05-18,2000475,4000475,2021-11-03,2026-04-01,60,A,20,12562.48,1726.35,1.50,1,172.63,1359.32,3924.03,2676.24,2026-05-18,AHORROS,0,0,1,2025-03-10,670.07,928.93,115.47,2.43,186.38,62.11
2026-05-18,2000476,4000476,2022-08-11,2026-03-08,5,A,1,4794.59,284.74,1.50,1,28.47,41.68,659.33,2104.23,2026-05-18,CUENTA BASICA,1,1,1,2025-05-02,208.46,2372.55,563.20,0.53,59.49,12.86
2026-05-18,2000477,4000477,2019-05-20,2026-03-27,20,A,10,6833.97,1281.54,2.00,1,128.15,285.02,2514.26,3508.40,2026-05-18,AHORROS,1,0,1,2026-04-27,205.18,1762.58,1044.04,0.01,67.83,17.14
2026-05-18,2000478,4000478,2019-03-12,2026-05-03,69,A,10,4800.29,252.17,1.00,1,25.22,298.86,1774.13,1785.67,2026-05-18,AHORROS,0,1,1,2025-10-15,348.59,438.33,244.74,0.86,81.92,23.70
2026-05-18,2000479,4000479,2020-02-15,2026-05-17,69,A,10,2244.41,260.31,1.00,1,26.03,709.42,3808.15,1605.40,2026-05-18,EL CENTAVITO,0,0,1,2026-04-03,640.12,1354.25,802.73,0.23,37.85,1.58
2026-05-18,2000480,4000480,2023-09-23,2026-03-05,48,A,20,7509.85,93.15,1.50,1,9.32,173.41,2538.08,2349.95,2026-05-18,CUENTA BASICA,1,0,1,2025-08-09,840.85,912.35,262.43,0.60,37.04,16.22
2026-05-18,2000481,4000481,2022-02-06,2026-03-18,5,A,20,3817.69,240.95,1.50,1,24.09,447.44,1934.84,1043.74,2026-05-18,CUENTA BASICA,1,1,1,2025-10-31,793.55,1221.38,958.61,0.13,9.30,18.88
2026-05-18,2000482,4000482,2022-03-12,2026-04-03,48,A,20,7450.49,70.53,1.50,1,7.05,1204.90,1485.45,1404.76,2026-05-18,CUENTA BASICA,1,0,1,2025-01-12,520.73,1127.55,972.70,1.21,74.74,14.34
2026-05-18,2000483,4000483,2023-10-12,2026-03-10,20,A,1,11621.74,1718.20,0.60,1,171.82,590.69,1664.44,3649.32,2026-05-18,AHORROS,0,0,1,2025-07-20,421.51,1957.93,772.39,1.67,135.50,30.52
2026-05-18,2000484,4000484,2021-08-20,2026-03-27,48,A,10,7551.67,235.91,2.00,1,23.59,685.83,920.27,423.03,2026-05-18,AHORROS,0,1,1,2025-06-29,784.10,192.82,606.78,1.32,52.10,17.00
2026-05-18,2000485,4000485,2018-07-07,2026-04-07,20,A,1,12410.58,1873.09,0.60,1,187.31,817.84,1275.63,839.53,2026-05-18,AHORROS,1,1,1,2025-03-11,257.49,401.83,1095.53,1.01,234.45,55.41
2026-05-18,2000486,4000486,2020-07-10,2026-05-12,41,A,10,4734.10,396.40,1.00,1,39.64,1456.09,1499.01,2451.22,2026-05-18,AHORROS,1,1,1,2025-08-07,76.92,1721.38,610.37,0.29,80.24,10.70
2026-05-18,2000487,4000487,2021-09-01,2026-03-04,20,A,20,14909.33,273.94,1.50,1,27.39,46.69,1963.32,2156.81,2026-05-18,AHORROS,1,0,1,2025-07-19,856.10,1517.55,181.87,0.72,110.33,40.85
2026-05-18,2000488,4000488,2021-03-05,2026-03-31,60,A,10,17506.56,209.43,1.50,1,20.94,18.09,3761.08,909.70,2026-05-18,AHORROS,0,1,1,2025-11-28,367.15,2153.56,549.27,1.03,186.03,16.11
2026-05-18,2000489,4000489,2018-11-12,2026-05-15,5,A,10,13760.20,25.28,2.00,1,2.53,1261.39,2111.91,679.58,2026-05-18,CUENTA BASICA,0,1,1,2025-06-02,198.15,184.57,988.79,1.75,42.86,27.48
2026-05-18,2000490,4000490,2019-01-18,2026-05-08,69,A,1,6358.26,170.89,1.50,1,17.09,255.51,2794.30,64.38,2026-05-18,AHORROS,1,0,1,2025-04-16,621.67,1698.49,850.00,0.10,34.21,15.03
2026-05-18,2000491,4000491,2026-02-23,2026-04-19,20,I,10,7167.76,1095.09,2.00,1,109.51,1155.53,2135.82,3217.65,2026-05-18,EL CENTAVITO,1,1,1,2025-07-28,747.90,2236.72,1094.54,0.73,55.48,15.88
2026-05-18,2000492,4000492,2021-07-20,2026-04-01,60,A,10,10092.27,671.05,2.00,1,67.11,855.24,1796.14,3750.64,2026-05-18,CUENTA BASICA,0,1,1,2025-04-14,704.34,634.07,588.06,1.75,109.39,12.10
2026-05-18,2000493,4000493,2024-10-25,2026-05-02,41,A,10,8359.24,858.01,1.00,1,85.80,407.57,1055.86,1030.31,2026-05-18,AHORROS,0,1,1,2026-05-18,696.05,2234.88,716.50,1.11,3.84,19.96
2026-05-18,2000494,4000494,2026-02-10,2026-04-28,20,A,20,5199.72,252.68,1.00,1,25.27,627.31,2012.64,880.43,2026-05-18,AHORROS,1,0,1,2025-10-27,645.70,1482.30,669.34,0.24,70.02,4.21
2026-05-18,2000495,4000495,2025-01-16,2026-03-16,5,A,1,12412.44,772.69,0.60,1,77.27,1199.75,2076.78,3433.25,2026-05-18,CUENTA BASICA,0,0,1,2025-04-23,623.95,217.34,985.61,1.15,225.85,12.03
2026-05-18,2000496,4000496,2022-01-29,2026-04-14,60,A,10,6307.76,347.68,2.00,1,34.77,706.48,3229.58,2294.30,2026-05-18,CUENTA BASICA,0,1,1,2026-01-19,402.71,2384.74,1154.80,0.13,66.55,29.49
2026-05-18,2000497,4000497,2023-02-09,2026-05-16,20,A,10,2442.85,465.01,0.60,1,46.50,119.25,3423.37,901.63,2026-05-18,CUENTA BASICA,1,1,1,2026-05-09,290.07,275.90,475.48,0.31,15.80,1.68
2026-05-18,2000498,4000498,2019-02-22,2026-04-25,69,A,1,683.81,133.01,1.00,1,13.30,1315.41,379.06,2979.92,2026-05-18,AHORROS,1,0,1,2026-02-20,775.13,663.33,211.56,0.05,9.05,1.74
2026-05-18,2000499,4000499,2021-06-03,2026-04-26,41,A,10,7186.06,860.89,1.50,1,86.09,860.18,2985.37,212.40,2026-05-18,AHORROS,1,1,1,2025-07-06,559.07,830.25,522.35,0.08,118.19,2.61
